Country,Date,Confirmed,Deaths,Recovered,Recover_Rate,Death_Rate
China,43902,80932,3172,62901,0.777208026,0.039193397
Russia,43902,28,,3,0.107142857,0
Jordan,43902,1,,,0,0
Brazil,43902,52,,,0,0
Romania,43902,49,,6,0.12244898,0
Turkey,43902,1,,,0,0
Malaysia,43902,149,,26,0.174496644,0
Kuwait,43902,80,,5,0.0625,0
Portugal,43902,59,,,0,0
Luxembourg,43902,19,,,0,0
Egypt,43902,67,1,27,0.402985075,0.014925373
Philippines,43902,52,2,2,0.038461538,0.038461538
Austria,43902,302,1,4,0.013245033,0.003311258
Estonia,43902,16,,,0,0
Japan,43902,639,16,118,0.184663537,0.025039124
Bolivia,43902,2,,,0,0
Croatia,43902,19,,,0,0
Lebanon,43902,61,3,1,0.016393443,0.049180328
San_Marino,43902,69,3,,0,0.043478261
Bhutan,43902,1,,,0,0
Brunei,43902,11,,,0,0
Cote_d'Ivoire,43902,1,,,0,0
Liechtenstein,43902,1,,,0,0
Argentina,43902,19,1,,0,0.052631579
Bosnia_and_Herzegovina,43902,11,,,0,0
Albania,43902,23,1,,0,0.043478261
Qatar,43902,262,,,0,0
Latvia,43902,10,,1,0.1,0
Poland,43902,49,1,,0,0.020408163
Tunisia,43902,7,,,0,0
Luxembourg,43903,34,,,0,0
India,43903,82,2,4,0.048780488,0.024390244
Romania,43903,89,,7,0.078651685,0
Korea__South,43903,7979,66,510,0.063917784,0.008271713
Serbia,43903,35,,,0,0
United_Kingdom,43903,802,8,19,0.023690773,0.009975062
Honduras,43903,2,,,0,0
Czechia,43903,141,,,0,0
Portugal,43903,112,,1,0.008928571,0
Bhutan,43903,1,,,0,0
Afghanistan,43903,7,,,0,0
Pakistan,43903,28,,2,0.071428571,0
Bangladesh,43903,3,,,0,0
Morocco,43903,7,1,1,0.142857143,0.142857143
Senegal,43903,10,,1,0.1,0
Switzerland,43903,1139,11,4,0.003511853,0.009657594
France,43903,3681,79,12,0.003259984,0.021461559
Poland,43903,68,2,,0,0.029411765
Bosnia_and_Herzegovina,43903,13,,,0,0
Ukraine,43903,3,1,,0,0.333333333
Saudi_Arabia,43903,86,,1,0.011627907,0
Panama,43903,27,1,,0,0.037037037
Hungary,43903,19,,,0,0
Iceland,43903,134,,1,0.007462687,0
Nepal,43903,1,,1,1,0
Cote_d'Ivoire,43903,1,,,0,0
Antigua_and_Barbuda,43903,1,,,0,0
Holy_See,43903,1,,,0,0
Georgia,43903,25,,,0,0
Norway,43903,996,,1,0.001004016,0
Latvia,43903,17,,1,0.058823529,0
Liechtenstein,43903,1,,,0,0
Germany,43903,3675,7,46,0.012517007,0.001904762
Diamond_Princess,43903,706,7,325,0.460339943,0.009915014
Oman,43903,19,,9,0.473684211,0
Lithuania,43903,6,,,0,0
Chile,43903,43,,,0,0
China,43903,80945,3180,64196,0.793081722,0.039285935
Nigeria,43903,2,,,0,0
North_Macedonia,43903,14,,1,0.071428571,0
Denmark,43903,804,,1,0.001243781,0
Cambodia,43903,5,,1,0.2,0
Lebanon,43903,77,3,1,0.012987013,0.038961039
Slovenia,43903,141,,,0,0
Qatar,43903,320,,,0,0
Sweden,43903,814,1,1,0.001228501,0.001228501
Slovakia,43903,32,,,0,0
Croatia,43903,32,,1,0.03125,0
Vietnam,43903,47,,16,0.340425532,0
Guyana,43903,1,1,,0,1
Singapore,43903,200,,97,0.485,0
Togo,43903,1,,,0,0
Algeria,43903,26,2,8,0.307692308,0.076923077
Guinea,43903,1,,,0,0
Belarus,43903,27,,3,0.111111111,0
Netherlands,43903,806,10,,0,0.012406948
Azerbaijan,43903,15,1,3,0.2,0.066666667
Kuwait,43903,80,,5,0.0625,0
Belgium,43903,559,3,1,0.001788909,0.005366726
Estonia,43903,79,,,0,0
New_Zealand,43903,5,,,0,0
Sri_Lanka,43903,6,,1,0.166666667,0
Colombia,43903,13,,,0,0
Cameroon,43903,2,,,0,0
Thailand,43903,75,1,35,0.466666667,0.013333333
Australia,43903,200,3,23,0.115,0.015
South_Africa,43903,24,,,0,0
Bolivia,43903,3,,,0,0
Greece,43903,190,1,,0,0.005263158
United_Arab_Emirates,43903,85,,17,0.2,0
Maldives,43903,9,,,0,0
San_Marino,43903,80,5,,0,0.0625
Iran,43903,11364,514,2959,0.260383668,0.045230553
Israel,43903,126,,4,0.031746032,0
Brazil,43903,151,,,0,0
Bahrain,43903,195,,44,0.225641026,0
Malaysia,43903,197,,26,0.131979695,0
Moldova,43903,6,,,0,0
Spain,43903,5232,133,193,0.036888379,0.025420489
Sudan,43903,1,1,,0,1
Taiwan*,43903,50,1,20,0.4,0.02
Cuba,43903,4,,,0,0
Ethiopia,43903,1,,,0,0
Japan,43903,701,19,118,0.168330956,0.027104137
Monaco,43903,2,,,0,0
Bulgaria,43903,23,1,,0,0.043478261
Burkina_Faso,43903,2,,,0,0
Iraq,43903,101,9,24,0.237623762,0.089108911
Ecuador,43903,17,,,0,0
Finland,43903,155,,1,0.006451613,0
Turkey,43903,5,,,0,0
Philippines,43903,64,5,2,0.03125,0.078125
Mexico,43903,12,,4,0.333333333,0
West_Bank_and_Gaza,43903,31,,,0,0
Egypt,43903,80,2,27,0.3375,0.025
Ireland,43903,90,1,,0,0.011111111
Peru,43903,28,,,0,0
Russia,43903,45,,3,0.066666667,0
Cyprus,43903,14,,,0,0
Argentina,43903,31,2,,0,0.064516129
Costa_Rica,43903,23,,,0,0
Andorra,43903,1,,,0,0
Albania,43903,33,1,,0,0.03030303
Jordan,43903,1,,1,1,0
Austria,43903,504,1,6,0.011904762,0.001984127
Italy,43903,17660,1266,1439,0.081483579,0.071687429
Canada,43903,193,1,8,0.041450777,0.005181347
Kenya,43903,1,,,0,0
Malta,43903,12,,1,0.083333333,0
Paraguay,43903,6,,,0,0
Brunei,43903,37,,,0,0
Kazakhstan,43903,4,,,0,0
Mongolia,43903,1,,,0,0
Indonesia,43903,69,4,2,0.028985507,0.057971014
Tunisia,43903,16,,,0,0
Jamaica,43903,8,,,0,0
US,43903,2179,47,12,0.005507113,0.021569527
Dominican_Republic,43903,5,,,0,0
Armenia,43903,8,,,0,0
Congo_(Kinshasa),43903,2,,,0,0
Oman,43904,19,,9,0.473684211,0
India,43904,102,2,4,0.039215686,0.019607843
Lebanon,43904,93,3,1,0.010752688,0.032258065
Ireland,43904,129,2,,0,0.015503876
Peru,43904,38,,,0,0
Ghana,43904,3,,,0,0
Argentina,43904,34,2,1,0.029411765,0.058823529
United_Arab_Emirates,43904,85,,17,0.2,0
Iraq,43904,110,10,26,0.236363636,0.090909091
Greece,43904,228,3,8,0.035087719,0.013157895
Jamaica,43904,8,,,0,0
Italy,43904,21157,1441,1966,0.092924328,0.068109845
Slovenia,43904,181,1,,0,0.005524862
Cambodia,43904,7,,1,0.142857143,0
Brunei,43904,40,,,0,0
New_Zealand,43904,6,,,0,0
North_Macedonia,43904,14,,1,0.071428571,0
Latvia,43904,26,,1,0.038461538,0
Austria,43904,655,1,6,0.009160305,0.001526718
Germany,43904,4585,9,46,0.010032715,0.001962923
Liechtenstein,43904,4,,,0,0
Bulgaria,43904,41,2,,0,0.048780488
Slovakia,43904,44,,,0,0
Taiwan*,43904,53,1,20,0.377358491,0.018867925
Nigeria,43904,2,,,0,0
Sweden,43904,961,2,1,0.001040583,0.002081165
Saint_Lucia,43904,1,,,0,0
Saint_Vincent_and_the_Grenadines,43904,1,,,0,0
Mauritania,43904,1,,,0,0
Malta,43904,18,,1,0.055555556,0
Brazil,43904,151,,,0,0
Bolivia,43904,10,,,0,0
Lithuania,43904,8,,,0,0
Sudan,43904,1,1,,0,1
Bahrain,43904,210,,44,0.20952381,0
Thailand,43904,82,1,35,0.426829268,0.012195122
Israel,43904,155,,4,0.025806452,0
Rwanda,43904,1,,,0,0
Maldives,43904,10,,,0,0
Norway,43904,1090,3,1,0.000917431,0.002752294
Qatar,43904,337,,4,0.011869436,0
Mexico,43904,26,,4,0.153846154,0
Antigua_and_Barbuda,43904,1,,,0,0
Monaco,43904,2,,,0,0
Luxembourg,43904,51,1,,0,0.019607843
Paraguay,43904,6,,,0,0
Senegal,43904,10,,1,0.1,0
Indonesia,43904,96,5,8,0.083333333,0.052083333
US,43904,2727,54,12,0.00440044,0.01980198
Nepal,43904,1,,1,1,0
Philippines,43904,111,8,2,0.018018018,0.072072072
Serbia,43904,46,,,0,0
China,43904,80977,3193,65660,0.810847525,0.03943095
Trinidad_and_Tobago,43904,2,,,0,0
Hungary,43904,30,,1,0.033333333,0
Spain,43904,6391,195,517,0.080895009,0.030511657
Korea__South,43904,8086,72,510,0.063071976,0.008904279
Poland,43904,103,3,,0,0.029126214
Tunisia,43904,18,,,0,0
Pakistan,43904,31,,2,0.064516129,0
Kenya,43904,1,,,0,0
Saudi_Arabia,43904,103,,1,0.009708738,0
Panama,43904,36,1,,0,0.027777778
Bhutan,43904,1,,,0,0
Armenia,43904,18,,,0,0
Bosnia_and_Herzegovina,43904,18,,,0,0
Jordan,43904,1,,1,1,0
Namibia,43904,2,,,0,0
Switzerland,43904,1359,13,4,0.002943341,0.009565857
Mongolia,43904,1,,,0,0
Iceland,43904,156,,1,0.006410256,0
Kazakhstan,43904,6,,,0,0
Morocco,43904,17,1,1,0.058823529,0.058823529
Togo,43904,1,,,0,0
Guyana,43904,1,1,,0,1
Malaysia,43904,238,,35,0.147058824,0
Belarus,43904,27,,3,0.111111111,0
Seychelles,43904,2,,,0,0
Andorra,43904,1,,1,1,0
Kuwait,43904,104,,5,0.048076923,0
Guinea,43904,1,,,0,0
Australia,43904,250,3,23,0.092,0.012
Singapore,43904,212,,105,0.495283019,0
South_Africa,43904,38,,,0,0
Japan,43904,773,22,118,0.152652005,0.028460543
Turkey,43904,5,,,0,0
Algeria,43904,37,3,12,0.324324324,0.081081081
Guatemala,43904,1,,,0,0
Azerbaijan,43904,15,1,3,0.2,0.066666667
Moldova,43904,12,,,0,0
San_Marino,43904,80,5,4,0.05,0.0625
Ukraine,43904,3,1,,0,0.333333333
Suriname,43904,1,,,0,0
Iran,43904,12729,611,2959,0.232461309,0.048000628
Bangladesh,43904,3,,,0,0
Romania,43904,123,,9,0.073170732,0
Honduras,43904,2,,,0,0
Netherlands,43904,962,12,2,0.002079002,0.012474012
Russia,43904,59,,8,0.13559322,0
Belgium,43904,689,4,1,0.001451379,0.005805515
Sri_Lanka,43904,10,,1,0.1,0
Holy_See,43904,1,,,0,0
Burkina_Faso,43904,2,,,0,0
Portugal,43904,169,,2,0.01183432,0
Vietnam,43904,53,,16,0.301886792,0
West_Bank_and_Gaza,43904,35,,,0,0
Croatia,43904,38,,1,0.026315789,0
France,43904,4496,91,12,0.002669039,0.020240214
Ethiopia,43904,1,,,0,0
Dominican_Republic,43904,11,,,0,0
Diamond_Princess,43904,706,7,325,0.460339943,0.009915014
Ecuador,43904,28,2,,0,0.071428571
Czechia,43904,189,,,0,0
Finland,43904,225,,1,0.004444444,0
Cameroon,43904,2,,,0,0
Venezuela,43904,2,,,0,0
Cote_d'Ivoire,43904,1,,,0,0
Uruguay,43904,4,,,0,0
Albania,43904,38,1,,0,0.026315789
Colombia,43904,22,,,0,0
Denmark,43904,836,1,1,0.001196172,0.001196172
Cyprus,43904,26,,,0,0
Afghanistan,43904,11,,,0,0
Congo_(Kinshasa),43904,2,,,0,0
Costa_Rica,43904,26,,,0,0
Gabon,43904,1,,,0,0
United_Kingdom,43904,1144,21,19,0.016608392,0.018356643
Cuba,43904,4,,,0,0
Eswatini,43904,1,,,0,0
Chile,43904,61,,,0,0
Canada,43904,198,1,8,0.04040404,0.005050505
Estonia,43904,115,,,0,0
Georgia,43904,30,,,0,0
Egypt,43904,109,2,27,0.247706422,0.018348624
South_Africa,43905,51,,,0,0
Sri_Lanka,43905,18,,1,0.055555556,0
Denmark,43905,875,2,1,0.001142857,0.002285714
Slovakia,43905,54,,,0,0
Norway,43905,1221,3,1,0.000819001,0.002457002
Netherlands,43905,1138,20,2,0.001757469,0.017574692
Jordan,43905,8,,1,0.125,0
Austria,43905,860,1,6,0.006976744,0.001162791
Oman,43905,22,,9,0.409090909,0
Serbia,43905,48,,,0,0
Liechtenstein,43905,4,,,0,0
Colombia,43905,34,,,0,0
Kuwait,43905,112,,5,0.044642857,0
Korea__South,43905,8162,75,510,0.062484685,0.009188924
United_Arab_Emirates,43905,98,,23,0.234693878,0
Maldives,43905,13,,,0,0
Israel,43905,213,,4,0.018779343,0
Guinea,43905,1,,,0,0
Bulgaria,43905,51,2,,0,0.039215686
Azerbaijan,43905,23,1,6,0.260869565,0.043478261
Ecuador,43905,28,2,,0,0.071428571
Bangladesh,43905,5,,,0,0
Bolivia,43905,10,,,0,0
Eswatini,43905,1,,,0,0
Lithuania,43905,12,,1,0.083333333,0
Moldova,43905,23,,,0,0
Uruguay,43905,4,,,0,0
Guatemala,43905,1,,,0,0
Ethiopia,43905,1,,,0,0
San_Marino,43905,101,5,4,0.03960396,0.04950495
Belarus,43905,27,,3,0.111111111,0
Algeria,43905,48,4,12,0.25,0.083333333
Bosnia_and_Herzegovina,43905,24,,,0,0
Argentina,43905,45,2,1,0.022222222,0.044444444
Armenia,43905,26,,,0,0
Thailand,43905,114,1,35,0.307017544,0.00877193
Iran,43905,13938,724,4590,0.32931554,0.051944325
Suriname,43905,1,,,0,0
Equatorial_Guinea,43905,1,,,0,0
Mongolia,43905,1,,,0,0
Paraguay,43905,6,,,0,0
Andorra,43905,1,,1,1,0
Gabon,43905,1,,,0,0
Latvia,43905,30,,1,0.033333333,0
Lebanon,43905,110,3,1,0.009090909,0.027272727
Russia,43905,63,,8,0.126984127,0
Ireland,43905,129,2,,0,0.015503876
Diamond_Princess,43905,706,7,325,0.460339943,0.009915014
Mauritania,43905,1,,,0,0
Sweden,43905,1022,3,1,0.000978474,0.002935421
Finland,43905,244,,10,0.040983607,0
Honduras,43905,3,,,0,0
Ukraine,43905,3,1,,0,0.333333333
Iraq,43905,116,10,26,0.224137931,0.086206897
Cuba,43905,4,,,0,0
Rwanda,43905,1,,,0,0
Hungary,43905,32,1,1,0.03125,0.03125
Portugal,43905,245,,2,0.008163265,0
Taiwan*,43905,59,1,20,0.338983051,0.016949153
Chile,43905,74,,,0,0
Tunisia,43905,18,,,0,0
Congo_(Brazzaville),43905,1,,,0,0
Nigeria,43905,2,,,0,0
Saint_Vincent_and_the_Grenadines,43905,1,,,0,0
Holy_See,43905,1,,,0,0
North_Macedonia,43905,14,,1,0.071428571,0
Costa_Rica,43905,27,,,0,0
Switzerland,43905,2200,14,4,0.001818182,0.006363636
Uzbekistan,43905,1,,,0,0
Togo,43905,1,,,0,0
Malta,43905,21,,1,0.047619048,0
Albania,43905,42,1,,0,0.023809524
Venezuela,43905,10,,,0,0
Cote_d'Ivoire,43905,1,,,0,0
Mexico,43905,41,,4,0.097560976,0
Central_African_Republic,43905,1,,,0,0
Guyana,43905,4,1,,0,0.25
Monaco,43905,2,,,0,0
Kenya,43905,3,,,0,0
Cameroon,43905,2,,,0,0
Nepal,43905,1,,1,1,0
Estonia,43905,171,,1,0.005847953,0
Vietnam,43905,56,,16,0.285714286,0
France,43905,4532,91,12,0.002647838,0.020079435
Senegal,43905,24,,1,0.041666667,0
Kazakhstan,43905,9,,,0,0
Singapore,43905,226,,105,0.46460177,0
Burkina_Faso,43905,3,,,0,0
Iceland,43905,171,5,8,0.046783626,0.029239766
Bahrain,43905,214,,60,0.280373832,0
Croatia,43905,49,,1,0.020408163,0
Australia,43905,297,3,23,0.077441077,0.01010101
China,43905,81003,3203,67017,0.827339728,0.039541745
Pakistan,43905,53,,2,0.037735849,0
Qatar,43905,401,,4,0.009975062,0
Slovenia,43905,219,1,,0,0.00456621
United_Kingdom,43905,1145,21,19,0.016593886,0.018340611
Sudan,43905,1,1,,0,1
Czechia,43905,253,,,0,0
West_Bank_and_Gaza,43905,38,,,0,0
Peru,43905,43,,,0,0
Cambodia,43905,7,,1,0.142857143,0
Georgia,43905,33,,,0,0
Cyprus,43905,26,,,0,0
Morocco,43905,28,1,1,0.035714286,0.035714286
Belgium,43905,886,4,1,0.001128668,0.004514673
India,43905,113,2,13,0.115044248,0.017699115
Namibia,43905,2,,,0,0
Jamaica,43905,10,,,0,0
Congo_(Kinshasa),43905,2,,,0,0
Saint_Lucia,43905,2,,,0,0
Ghana,43905,6,,,0,0
US,43905,3499,63,12,0.003429551,0.018005144
Seychelles,43905,2,,,0,0
Poland,43905,119,3,,0,0.025210084
Afghanistan,43905,16,,,0,0
Brazil,43905,162,,,0,0
Panama,43905,43,1,,0,0.023255814
Egypt,43905,110,2,21,0.190909091,0.018181818
Antigua_and_Barbuda,43905,1,,,0,0
Trinidad_and_Tobago,43905,2,,,0,0
Germany,43905,5795,11,46,0.007937877,0.001898188
Saudi_Arabia,43905,103,,1,0.009708738,0
New_Zealand,43905,8,,,0,0
Malaysia,43905,428,,42,0.098130841,0
Spain,43905,7798,289,517,0.066299051,0.037060785
Dominican_Republic,43905,11,,,0,0
Luxembourg,43905,59,1,,0,0.016949153
Brunei,43905,50,,,0,0
Canada,43905,252,1,8,0.031746032,0.003968254
Italy,43905,24747,1809,2335,0.094354871,0.07309977
Japan,43905,839,22,118,0.140643623,0.026221692
Turkey,43905,6,,,0,0
Romania,43905,131,,9,0.06870229,0
Philippines,43905,140,11,2,0.014285714,0.078571429
Indonesia,43905,117,5,8,0.068376068,0.042735043
Greece,43905,331,4,8,0.024169184,0.012084592
Bhutan,43905,1,,,0,0
Brazil,43906,200,,1,0.005,0
Iceland,43906,180,,,0,0
Monaco,43906,7,,,0,0
Kazakhstan,43906,10,,,0,0
Turkey,43906,18,,,0,0
Finland,43906,277,,10,0.036101083,0
Burkina_Faso,43906,15,,,0,0
Germany,43906,7272,17,67,0.009213421,0.002337734
Cameroon,43906,4,,,0,0
Ukraine,43906,7,1,,0,0.142857143
Bahrain,43906,214,1,77,0.359813084,0.004672897
Malaysia,43906,566,,42,0.074204947,0
Nepal,43906,1,,1,1,0
Senegal,43906,24,,2,0.083333333,0
US,43906,4632,85,17,0.003670121,0.018350604
Bahamas,43906,1,,,0,0
Indonesia,43906,134,5,8,0.059701493,0.037313433
North_Macedonia,43906,18,,1,0.055555556,0
Afghanistan,43906,21,,1,0.047619048,0
Sri_Lanka,43906,28,,1,0.035714286,0
Australia,43906,377,3,23,0.061007958,0.00795756
Switzerland,43906,2200,14,4,0.001818182,0.006363636
Hungary,43906,39,1,1,0.025641026,0.025641026
Malta,43906,30,,2,0.066666667,0
Singapore,43906,243,,109,0.448559671,0
Poland,43906,177,4,13,0.073446328,0.02259887
Saint_Lucia,43906,2,,,0,0
Iraq,43906,124,10,26,0.209677419,0.080645161
Jamaica,43906,10,,2,0.2,0
Portugal,43906,331,,3,0.009063444,0
Togo,43906,1,,,0,0
Costa_Rica,43906,35,,,0,0
Bhutan,43906,1,,,0,0
Belgium,43906,1058,5,1,0.00094518,0.004725898
Rwanda,43906,5,,,0,0
Taiwan*,43906,67,1,20,0.298507463,0.014925373
Congo_(Brazzaville),43906,1,,,0,0
Morocco,43906,29,1,1,0.034482759,0.034482759
Mongolia,43906,1,,,0,0
Pakistan,43906,136,,2,0.014705882,0
Nigeria,43906,2,,,0,0
Mauritania,43906,1,,,0,0
Chile,43906,155,,,0,0
Somalia,43906,1,,,0,0
Spain,43906,9942,342,530,0.053309193,0.034399517
Gabon,43906,1,,,0,0
Honduras,43906,6,,,0,0
Cyprus,43906,33,,,0,0
Latvia,43906,34,,1,0.029411765,0
Lebanon,43906,110,3,1,0.009090909,0.027272727
Cuba,43906,4,,,0,0
Tunisia,43906,20,,,0,0
Cambodia,43906,7,,1,0.142857143,0
Sudan,43906,1,1,,0,1
Trinidad_and_Tobago,43906,4,,,0,0
Liberia,43906,1,,,0,0
Saint_Vincent_and_the_Grenadines,43906,1,,,0,0
Vietnam,43906,61,,16,0.262295082,0
Brunei,43906,54,,,0,0
Egypt,43906,150,2,27,0.18,0.013333333
France,43906,6683,149,12,0.001795601,0.022295376
Kenya,43906,3,,,0,0
South_Africa,43906,62,,,0,0
Russia,43906,90,,8,0.088888889,0
Bangladesh,43906,8,,2,0.25,0
Sweden,43906,1103,6,1,0.000906618,0.00543971
United_Kingdom,43906,1551,56,21,0.013539652,0.036105738
Andorra,43906,2,,1,0.5,0
Holy_See,43906,1,,,0,0
Czechia,43906,298,,3,0.010067114,0
Ireland,43906,169,2,,0,0.01183432
Canada,43906,415,4,9,0.021686747,0.009638554
Namibia,43906,2,,,0,0
Bulgaria,43906,52,2,,0,0.038461538
Bolivia,43906,11,,,0,0
Ethiopia,43906,5,,,0,0
Ecuador,43906,37,2,,0,0.054054054
Benin,43906,1,,,0,0
Eswatini,43906,1,,,0,0
West_Bank_and_Gaza,43906,38,,,0,0
India,43906,119,2,13,0.109243697,0.016806723
Guatemala,43906,2,1,,0,0.5
Moldova,43906,23,,,0,0
Slovenia,43906,253,1,,0,0.003952569
Argentina,43906,56,2,1,0.017857143,0.035714286
Guinea,43906,1,,,0,0
Jordan,43906,17,,1,0.058823529,0
Bosnia_and_Herzegovina,43906,25,,,0,0
Iran,43906,14991,853,4590,0.30618371,0.056900807
Thailand,43906,147,1,35,0.238095238,0.006802721
San_Marino,43906,109,7,4,0.036697248,0.064220183
Algeria,43906,54,4,12,0.222222222,0.074074074
China,43906,81033,3217,67910,0.838053632,0.039699875
Greece,43906,331,4,8,0.024169184,0.012084592
Kuwait,43906,123,,9,0.073170732,0
United_Arab_Emirates,43906,98,,23,0.234693878,0
Belarus,43906,36,,3,0.083333333,0
Dominican_Republic,43906,11,,,0,0
Japan,43906,839,27,144,0.171632896,0.032181168
Estonia,43906,205,,1,0.004878049,0
Panama,43906,55,1,,0,0.018181818
Uruguay,43906,8,,,0,0
Korea__South,43906,8236,75,1137,0.138052453,0.009106362
Suriname,43906,1,,,0,0
Philippines,43906,142,12,2,0.014084507,0.084507042
Luxembourg,43906,77,1,,0,0.012987013
Azerbaijan,43906,28,1,6,0.214285714,0.035714286
Lithuania,43906,17,,1,0.058823529,0
Oman,43906,22,,9,0.409090909,0
Equatorial_Guinea,43906,1,,,0,0
Armenia,43906,52,,,0,0
Italy,43906,27980,2158,2749,0.098248749,0.077126519
Uzbekistan,43906,6,,,0,0
Maldives,43906,13,,,0,0
Denmark,43906,933,3,1,0.001071811,0.003215434
Tanzania,43906,1,,,0,0
Diamond_Princess,43906,706,7,325,0.460339943,0.009915014
Serbia,43906,55,,1,0.018181818,0
Qatar,43906,439,,4,0.009111617,0
Saudi_Arabia,43906,118,,2,0.016949153,0
Georgia,43906,33,,1,0.03030303,0
Albania,43906,51,1,,0,0.019607843
Liechtenstein,43906,4,,,0,0
Paraguay,43906,8,,,0,0
Colombia,43906,54,,,0,0
Ghana,43906,6,,,0,0
Congo_(Kinshasa),43906,2,,,0,0
Venezuela,43906,17,,,0,0
Central_African_Republic,43906,1,,,0,0
Cote_d'Ivoire,43906,1,,,0,0
Slovakia,43906,63,,,0,0
Croatia,43906,57,,2,0.035087719,0
Antigua_and_Barbuda,43906,1,,,0,0
Austria,43906,1018,3,6,0.00589391,0.002946955
Mexico,43906,53,,4,0.075471698,0
Netherlands,43906,1416,24,2,0.001412429,0.016949153
Norway,43906,1333,3,1,0.000750188,0.002250563
New_Zealand,43906,8,,,0,0
Peru,43906,86,,,0,0
Israel,43906,218,,4,0.018348624,0
Romania,43906,158,,9,0.056962025,0
Guyana,43906,4,1,,0,0.25
Seychelles,43906,3,,,0,0
Uzbekistan,43907,10,,,0,0
Hungary,43907,50,1,2,0.04,0.02
Chile,43907,201,,,0,0
Indonesia,43907,172,5,8,0.046511628,0.029069767
Mexico,43907,82,,4,0.048780488,0
Saint_Lucia,43907,2,,,0,0
Suriname,43907,1,,,0,0
Belgium,43907,1243,10,1,0.000804505,0.008045052
Cyprus,43907,46,,,0,0
Estonia,43907,225,,1,0.004444444,0
Seychelles,43907,4,,,0,0
Kuwait,43907,130,,9,0.069230769,0
Bosnia_and_Herzegovina,43907,26,,2,0.076923077,0
US,43907,6421,108,17,0.002647563,0.01681981
Korea__South,43907,8320,81,1407,0.169110577,0.009735577
Iraq,43907,154,11,32,0.207792208,0.071428571
Burkina_Faso,43907,15,,,0,0
Canada,43907,478,5,9,0.018828452,0.010460251
Togo,43907,1,,,0,0
Finland,43907,321,,10,0.031152648,0
Iran,43907,16169,988,5389,0.333292102,0.061104583
Cameroon,43907,10,,,0,0
Moldova,43907,30,,1,0.033333333,0
United_Kingdom,43907,1960,56,53,0.027040816,0.028571429
Argentina,43907,68,2,3,0.044117647,0.029411765
France,43907,7715,149,12,0.001555412,0.019313027
Netherlands,43907,1711,43,2,0.001168907,0.025131502
Austria,43907,1332,3,1,0.000750751,0.002252252
New_Zealand,43907,12,,,0,0
Sweden,43907,1190,7,1,0.000840336,0.005882353
Monaco,43907,7,,,0,0
India,43907,142,3,14,0.098591549,0.021126761
Paraguay,43907,9,,,0,0
Peru,43907,117,,1,0.008547009,0
Iceland,43907,220,1,,0,0.004545455
Latvia,43907,49,,1,0.020408163,0
Azerbaijan,43907,28,1,6,0.214285714,0.035714286
Trinidad_and_Tobago,43907,5,,,0,0
West_Bank_and_Gaza,43907,39,,,0,0
Rwanda,43907,7,,,0,0
Serbia,43907,65,,1,0.015384615,0
Ecuador,43907,58,2,,0,0.034482759
Diamond_Princess,43907,706,7,325,0.460339943,0.009915014
Eswatini,43907,1,,,0,0
Poland,43907,238,5,13,0.054621849,0.021008403
Albania,43907,55,1,,0,0.018181818
Gambia,43907,1,,,0,0
Philippines,43907,187,12,5,0.026737968,0.064171123
Jordan,43907,34,,1,0.029411765,0
Australia,43907,452,5,23,0.050884956,0.011061947
Guinea,43907,1,,,0,0
Georgia,43907,34,,1,0.029411765,0
Thailand,43907,177,1,41,0.231638418,0.005649718
Ghana,43907,7,,,0,0
Afghanistan,43907,22,,1,0.045454545,0
Romania,43907,184,,16,0.086956522,0
Congo_(Kinshasa),43907,3,,,0,0
San_Marino,43907,109,7,4,0.036697248,0.064220183
Malaysia,43907,673,2,49,0.072808321,0.002971768
Jamaica,43907,12,,2,0.166666667,0
Denmark,43907,1025,4,1,0.00097561,0.003902439
Cote_d'Ivoire,43907,5,,1,0.2,0
Liechtenstein,43907,7,,,0,0
Central_African_Republic,43907,1,,,0,0
Tanzania,43907,1,,,0,0
Sudan,43907,1,1,,0,1
Switzerland,43907,2700,27,4,0.001481481,0.01
Qatar,43907,439,,4,0.009111617,0
Slovakia,43907,72,,,0,0
Israel,43907,250,,11,0.044,0
Norway,43907,1463,3,1,0.000683527,0.002050581
Bolivia,43907,11,,,0,0
Namibia,43907,2,,,0,0
Oman,43907,24,,9,0.375,0
Japan,43907,878,29,144,0.164009112,0.033029613
Belarus,43907,36,,3,0.083333333,0
China,43907,81058,3230,68798,0.848750278,0.03984801
Barbados,43907,2,,,0,0
Uruguay,43907,29,,,0,0
Italy,43907,31506,2503,2941,0.093347299,0.079445185
Luxembourg,43907,140,1,,0,0.007142857
United_Arab_Emirates,43907,98,,23,0.234693878,0
Panama,43907,69,1,,0,0.014492754
Croatia,43907,65,,4,0.061538462,0
Greece,43907,387,5,8,0.020671835,0.012919897
Saudi_Arabia,43907,171,,6,0.035087719,0
Benin,43907,1,,,0,0
Lithuania,43907,25,,1,0.04,0
Bulgaria,43907,67,2,,0,0.029850746
Ethiopia,43907,5,,,0,0
Guatemala,43907,6,1,,0,0.166666667
Antigua_and_Barbuda,43907,1,,,0,0
Equatorial_Guinea,43907,1,,,0,0
Venezuela,43907,33,,,0,0
Armenia,43907,78,,1,0.012820513,0
Slovenia,43907,275,1,,0,0.003636364
Dominican_Republic,43907,21,1,,0,0.047619048
Maldives,43907,13,,,0,0
